"MIC","OPERATING MIC","OPRT/SGMT","MARKET NAME-INSTITUTION DESCRIPTION","LEGAL ENTITY NAME","LEI","MARKET CATEGORY CODE","ACRONYM","ISO COUNTRY CODE (ISO 3166)","CITY","WEBSITE","STATUS","CREATION DATE","LAST UPDATE DATE","LAST VALIDATION DATE","EXPIRY DATE","COMMENTS"
"GSCO","GSCO","OPRT","GOLDMAN SACHS AND CO.","","","NSPD","GSCO","US","NEW YORK","WWW.GOLDMANSACHS.COM","ACTIVE","20170626","20170626","","",""
"GSEF","GSEF","OPRT","GFI SWAPS EXCHANGE, LLC","GFI SWAPS EXCHANGE LLC","549300U3YSKW7QY13Y70","SEFS","GFI SEF","US","NEW YORK","WWW.GFIGROUP.COM/MARKETS/SWAPS-EXCHANGE/OVERVIEW.ASPX","ACTIVE","20140825","20231023","","","SWAPS EXECUTION FACILITY."
"GSIL","GSIL","OPRT","GOLDMAN SACHS INTERNATIONAL","","W22LROWP2IHZNBB6K528","NSPD","GSI","GB","LONDON","WWW.GOLDMANSACHS.COM/GSET","ACTIVE","20161024","20161024","","",""
"GSSI","GSIL","SGMT","GOLDMAN SACHS INTERNATIONAL - SYSTEMATIC INTERNALISER","","W22LROWP2IHZNBB6K528","SINT","","GB","LONDON","WWW.GOLDMANSACHS.COM/GSET","ACTIVE","20161024","20161024","","","GSI SYSTEMATIC INTERNALISER"
"GSXL","GSXL","OPRT","THE GIBRALTAR STOCK EXCHANGE","","254900JYE69H03XHK860","NSPD","GSX","GI","GIBRALTAR","WWW.GSX.GI","ACTIVE","20150727","20150727","","","EU REGULATED MARKET FOR TECHNICAL LISTINGS IN COLLECTIVE INVESTMENT SCHEMES."
"GTCO","GTCO","OPRT","KCG AMERICAS LLC","","","ATSS","","US","NEW YORK","WWW.KCG.COM","ACTIVE","20080922","20140127","","","REGISTERED ATS FOR TRADING US CASH EQUITIES.  FINRA MEMBER AND REG ATS ON FILE WITH THE SEC"
"GTSX","GTSX","OPRT","GTSX","","","NSPD","GTSX","US","NEW YORK","WWW.GTSX.COM","ACTIVE","20170227","20170227","","",""
"GTXS","GTXS","OPRT","GTX SEF, LLC",,"549300HA3M2MI3Z1BL53","SEFS","GTX","US","BEDMINSTER","WWW.GAINGTX.COM/SEF.SHTML","EXPIRED","20161128","20231023","20231023","20231023","ELECTRONIC TRADING PLATFORM FOR OTC DERIVATIVES."
"GXMA","GXMA","OPRT","GX MARKETCENTER","","","NSPD","","VU","VILA","","ACTIVE","20100524","20100524","","",""
"HCHC","HCHC","OPRT","ICE CLEAR NETHERLANDS B.V.","","7245003TLNC4R9XFDX32","NSPD","","NL","AMSTERDAM","WWW.THEICE.COM","ACTIVE","20140127","20150928","","","CENTRAL COUNTER PARTY FOR EXCHANGE TRADED DERIVATIVES"
"HDAT","HDAT","OPRT","ELECTRONIC SECONDARY SECURITIES MARKET (HDAT)","","529900SL3K21WAN6X611","RMKT","HDAT","GR","ATHENS","WWW.BANKOFGREECE.GR","ACTIVE","20050627","20050627","","",""
"HEGX","HEGX","OPRT","NADEX","","5493005SLPBS4GLS2A55","NSPD","","US","CHICAGO","WWW.NADEX.COM","ACTIVE","20100426","20100426","","",""
"HKME","HKME","OPRT","HONG KONG MERCANTILE EXCHANGE","","213800YTVSXYQN17BW16","NSPD","HKMEX","HK","HONG KONG","WWW.HKMERC.COM","EXPIRED","20081124","20150525","","20150525","HKMEX HAS CEASED ITS ACTIVITIES IN MAY 2013."
"HMOD","HMTF","SGMT","VORVEL BONDS ORDER DRIVEN/VORVEL EQUITY AUCTION","VORVEL SIM S.P.A.","815600F681369854E440","NSPD",,"IT","MILAN","WWW.VORVEL.EU","ACTIVE","20080728","20230227","20230227","","MULTILATERAL TRADING FACILITY ORDER DRIVEN FOR EQUITIES AND BONDS"
"HMTF","HMTF","OPRT","VORVEL BONDS","VORVEL SIM S.P.A.","815600F681369854E440","NSPD",,"IT","MILAN","WWW.VORVEL.EU","ACTIVE","20071126","20230227","20230227","",
"HRFQ","HMTF","SGMT","VORVEL RFQ","VORVEL SIM S.P.A.","815600F681369854E440","NSPD",,"IT","MILAN","WWW.VORVEL.EU","ACTIVE","20160725","20230227","20230227","","MTF FOR BONDS BASED ON RFQ NEGOTIATION MODEL"
"HPPO","HPPO","OPRT","POTAMUS TRADING LLC","","254900PQ6838J9TAXS95","NSPD","HPPO","US","BOSTON","WWW.POTAMUSTRADING.COM","ACTIVE","20140428","20140428","","","WHOLESALE MARKET MAKER FOR NMS EQUITIES.  ELECTRONIC TRADING SERVICES FOR OTHER BROKER-DEALER CLIENTS."
"HSFX","HSFX","OPRT","CBOE FX","CBOE FX MARKETS, LLC","549300NW303IYRUREL46","NSPD","CBOE FX","US","NEW YORK, NY","WWW.FX.CBOE.COM","ACTIVE","20090126","20230227","20230227","",
"HSTC","HSTC","OPRT","HANOI STOCK EXCHANGE","","","NSPD","HNX","VN","HANOI","WWW.HNX.VN","ACTIVE","20090727","20090727","","","HANOI SECURITIES TRADING CENTRE HAS BECOME THE HANOI STOCK EXCHANGE IN JANUARY 2009."
"XHNX","HSTC","SGMT","HANOI STOCK EXCHANGE (UNLISTED PUBLIC COMPANY TRADING PLATFORM)","","","NSPD","UPCOM","VN","HANOI","WWW.HNX.VN","ACTIVE","20090727","20090727","","","TRADING PLATFORM FOR UNLISTED PUBLIC COMPANIES WHICH DON'T MEET THE LISTING CRITERIA BUT TRADED IN THE OTC MARKET."
"HSXA","HSXA","OPRT","HSBC-X HONG KONG","","2HI3YI5320L3RW6NJ957","NSPD","","HK","HONG KONG","WWW.HSBC.COM.HK","ACTIVE","20101025","20101025","","","TRADING PLATFORM WHICH IS SPECIFICALLY TRADING ASIA PACIFIC CASH EQUITIES WITH THE FOCUS OF HONG KONG CASH EQUITIES."
"HUPX","HUPX","OPRT","HUNGARIAN POWER EXCHANGE","","5299002ZYTZDPOEBYP13","NSPD","HUPX","HU","BUDAPEST","WWW.HUPX.HU","ACTIVE","20090427","20090427","","",""
"IBAL","IBAL","OPRT","ICE BENCHMARK ADMINISTRATION","","2138004J1O2ULCG2XR37","NSPD","IBA","GB","LONDON","WWW.THEICE.COM/IBA","ACTIVE","20150727","20150727","","","INDEPENDENT SUBSIDIARY OF THE ICE, RESPONSIBLE FOR THE END-TO-END ADMINISTRATION OF BENCHMARKS."
"IBEX","IBEX","OPRT","INDEPENDENT BULGARIAN ENERGY EXCHANGE","","485100BT642E2LWQU020","NSPD","IBEX","BG","SOFIA","WWW.IBEX.BG","ACTIVE","20151228","20151228","","","IBEX WAS ESTABLISHED JANUARY 2014, AS A FULLY-OWNED SUBSIDIARY OF THE BULGARIAN ENERGY HOLDING EAD. IBEX HOLDS A 10-YEAR LICENSE BY THE STATE ENERGY AND WATER REGULATORY COMMISSION TO ORGANIZING A POWER EXCHANGE FOR ELECTRICITY IN BULGARIA."
"WCLK","ICAP","SGMT","ICAP WCLK","","21380063ZX54EUEMBR73","NSPD","","GB","LONDON","WWW.ICAP.COM","EXPIRED","20070625","20180827","","20180827",""
"ICAH","ICAP","SGMT","TRAYPORT","","213800PICGAHUDMI1Z46","NSPD","","GB","LONDON","WWW.ICAP.COM","EXPIRED","20070625","20180827","","20180827","ICAP ELECTRONIC BROKING LIMITED"
"ICSE","ICAP","SGMT","ICAP SECURITIES","","213800NMEZS3MD2IUP33","NSPD","","GB","LONDON","WWW.ICAP.COM","EXPIRED","20070625","20180827","","20180827",""
"ICTQ","ICAP","SGMT","ICAP TRUEQUOTE","","","NSPD","","GB","LONDON","WWW.ICAPENERGY.COM/EU","EXPIRED","20100322","20180827","","20180827","ELECTRONIC TRADING PLATFORM FOR OTC OIL SWAPS."
"ICAP","ICAP","OPRT","ICAP EUROPE","","21380076S228I25PD704","NSPD","","GB","LONDON","WWW.I-SWAP.COM","EXPIRED","20070625","20180827","","20180827",""
"PLSX","ICAP","SGMT","PLUS STOCK EXCHANGE","","","NSPD","PLUS-SX","GB","LONDON","WWW.PLUS-SX.COM","EXPIRED","20120326","20130923","","20130923","MIC TO USE IS ISDX"
"ICDX","ICDX","OPRT","INDONESIA COMMODITY AND DERIVATIVES EXCHANGE","","","NSPD","","ID","JAKARTA","WWW.ICDEXCHANGE.COM","ACTIVE","20100222","20100222","","","COMMODITY DERIVATIVES, INCLUDING THREE MAJOR GROUPS OF COMMODITIES: METALS, SOFT AGRICULTURAL PRODUCTS, AND ENERGY."
"ICEL","ICEL","OPRT","ISLAND ECN LTD, THE","","","NSPD","","US","NEW YORK","WWW.ISLAND.COM","ACTIVE","20050627","20050627","","",""
"ICXL","ICXL","OPRT","INDIAN COMMODITY EXCHANGE LTD.","","335800UOTLCPTZQVDA19","NSPD","","IN","MUMBAI","WWW.ICEXINDIA.COM","ACTIVE","20100426","20100426","","","INDIAN COMMODITY EXCHANGE LTD IS A SCREEN BASED ON-LINE DERIVATIVES EXCHANGE FOR COMMODITIES."
"IFCA","IFCA","OPRT","ICE FUTURES CANADA","","","NSPD","","CA","WINNIPEG","WWW.THEICE.COM","EXPIRED","20111024","20220627","","20220627","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS. IFCA REPLACES MIC XWCE."
"IFLX","IFEU","SGMT","ICE FUTURES EUROPE - AGRICULTURAL PRODUCTS DIVISION","","549300UF4R84F48NCH34","NSPD","","GB","LONDON","WWW.THEICE.COM","ACTIVE","20131223","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS."
"IFLL","IFEU","SGMT","ICE FUTURES EUROPE - FINANCIAL PRODUCTS DIVISION","","549300UF4R84F48NCH34","NSPD","","GB","LONDON","WWW.THEICE.COM","ACTIVE","20131223","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS."
"IFEN","IFEU","SGMT","ICE FUTURES EUROPE - OIL AND REFINED PRODUCTS DIVISION","","549300UF4R84F48NCH34","NSPD","","GB","LONDON","WWW.THEICE.COM","ACTIVE","20131223","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS."
"IFLO","IFEU","SGMT","ICE FUTURES EUROPE - EQUITY PRODUCTS DIVISION","","549300UF4R84F48NCH34","NSPD","","GB","LONDON","WWW.THEICE.COM","ACTIVE","20131223","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS."
"IFEU","IFEU","OPRT","ICE FUTURES EUROPE","","549300UF4R84F48NCH34","NSPD","","GB","LONDON","WWW.THEICE.COM","ACTIVE","20111024","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS."
"IFUT","IFEU","SGMT","ICE FUTURES EUROPE - EUROPEAN UTILITIES DIVISION","","549300UF4R84F48NCH34","NSPD","","GB","LONDON","WWW.THEICE.COM","ACTIVE","20131223","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS."
"IFSG","IFSG","OPRT","ICE FUTURES SINGAPORE","","","NSPD","","SG","SINGAPORE","WWW.THEICE.COM","ACTIVE","20131223","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS."
"IMFX","IFUS","SGMT","ICE MARKETS FOREIGN EXCHANGE","","5493000F4ZO33MV32P92","NSPD","","US","ATLANTA","WWW.THEICE.COM","ACTIVE","20110523","20131223","","","ELECTRONIC TRADING PLATFORM FOR OTC DERIVATIVES."
"IFED","IFUS","SGMT","ICE FUTURES U.S. ENERGY DIVISION","","5493004R83R1LVX2IL36","NSPD","","US","NEW YORK","WWW.THEICE.COM","ACTIVE","20120827","20131223","","",""
"IFUS","IFUS","OPRT","ICE FUTURES U.S.","","5493004R83R1LVX2IL36","NSPD","","US","NEW YORK","WWW.THEICE.COM","ACTIVE","20111024","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS. IFUS REPLACES MIC ICUS."
"IEPA","IFUS","SGMT","INTERCONTINENTAL EXCHANGE","","5493000F4ZO33MV32P92","NSPD","ICE","US","ATLANTA","WWW.THEICE.COM","ACTIVE","20080324","20131223","","",""
"IMCG","IFUS","SGMT","CREDITEX LLC","","549300MTPNQ2UHMICT12","NSPD","","US","NEW YORK","WWW.THEICE.COM","ACTIVE","20130826","20150622","","","OTC MARKET FOR CREDIT DERIVATIVES"
"IMIR","IFUS","SGMT","ICE MARKETS RATES","","5493000F4ZO33MV32P92","NSPD","","US","ATLANTA","WWW.THEICE.COM","ACTIVE","20111024","20131223","","","ELECTRONIC PLATFORM TO TRADE CURRENCY PRODUCTS."
"IMCR","IFUS","SGMT","ICE MARKETS CREDIT","","5493000F4ZO33MV32P92","NSPD","","US","ATLANTA","WWW.THEICE.COM","ACTIVE","20110627","20131223","","","ELECTRONIC PLATFORM TO TRADE CREDIT PRODUCTS."
"IMEN","IFUS","SGMT","ICE MARKETS ENERGY","","5493000F4ZO33MV32P92","NSPD","","US","ATLANTA","WWW.THEICE.COM","ACTIVE","20110627","20131223","","","ELECTRONIC PLATFORM TO TRADE ENERGY PRODUCTS."
"ICES","IFUS","SGMT","ICE SWAP TRADE LLC","","549300MJXRX8C2XQEX97","NSPD","","US","NEW YORK","WWW.THEICE.COM","ACTIVE","20130826","20131223","","","SWAP EXECUTION FACILITY"
"IMAG","IFUS","SGMT","ICE MARKETS AGRICULTURE","","5493000F4ZO33MV32P92","NSPD","","US","ATLANTA","WWW.THEICE.COM","ACTIVE","20110627","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES, OPTIONS AND OTC AGRICULTURAL PRODUCTS."
"IMBD","IFUS","SGMT","ICE MARKETS BONDS","","5493000F4ZO33MV32P92","NSPD","","US","ATLANTA","WWW.THEICE.COM","ACTIVE","20110627","20131223","","","ELECTRONIC PLATFORM TO TRADE FUTURES AND OPTIONS PRODUCTS."
"IMEX","IMEX","OPRT","IRAN MERCANTILE EXCHANGE","","","NSPD","","IR","TEHRAN","WWW.IME.CO.IR","ACTIVE","20110822","20110822","","","COMMODITIES EXCHANGE."
"ISDA","ISDA","OPRT","ISDAFIX","","549300X2X6FG1ZZO4603","NSPD","","US","NEW YORK","WWW2.ISDA.ORG","ACTIVE","20121126","20121126","","","SCREEN SERVICE FOR SWAP RATES FOR SWAP TRANSACTIONS WORLDWIDE."
"ISEX","ISEX","OPRT","INTER-CONNECTED STOCK EXCHANGE OF INDIA LTD","","335800NLY5HYW9I7YE03","NSPD","ISE","IN","MUMBAI","WWW.ISEINDIA.COM","ACTIVE","20070924","20070924","","",""
"ITGI","ITGI","OPRT","POSIT","VIRTU AMERICAS LLC","549300RA02N3BNSWBV74","ATSS","","US","NEW YORK","WWW.VIRTU.COM","ACTIVE","20051226","20221128","20221128",,"ATS"
"IVZX","IVZX","OPRT","INVESCO CANADA PTF TRADES","","9F443AVI6KXI3MYCLS29","NSPD","","CA","TORONTO","WWW.INVESCO.CA","ACTIVE","20140728","20140728","","","TRADING PLATFORM FOR MUTUAL FUNDS"
"IXSP","IXSP","OPRT","INTERNATIONAL STOCK EXCHANGE SAINT-PETERSBOURG","","","NSPD","IXSP","RU","SAINT-PETERSBURG","WWW.IXSP.RU","EXPIRED","20080324","20130325","","20130325","SECURITIES MARKETS, IPO. REGISTRED IN APRIL 2007"
"JADX","JADX","OPRT","JOINT ASIAN DERIVATIVES EXCHANGE","","","NSPD","","SG","SINGAPORE","WWW.JADEEXCHANGE.COM","ACTIVE","20070528","20070528","","",""
"JEFX","JEFX","OPRT","JETX","JEFFERIES GROUP LLC","NY9Q8VBNB6D1L6YV0J84","NSPD","","US","NEW YORK","WWW.JEFFERIES.COM","EXPIRED","20140728","20140728","","20220627","DARK POOL FOR NMS EQUITIES"
"JNST","JNST","OPRT","JANE STREET CAPITAL, LLC","","549300ZM16HMPEPNV857","NSPD","","US","NEW YORK","WWW.JANESTREET.COM","ACTIVE","20200323","20200323","","","WHOLESALING PLATFORM."
"JPMI","JPMI","OPRT","JP MORGAN - JPMI MARKET","","8I5DZWZKVSZI1NUHU748","NSPD","JPMI","HK","HONG KONG","WWW.JPMORGAN.COM","ACTIVE","20160725","20160725","","",""
"JPMX","JPMX","OPRT","JPMX","","8I5DZWZKVSZI1NUHU748","ATSS","JPMX","US","NEW YORK","WWW.JPMORGAN.COM","ACTIVE","20120227","20120227","","","J.P. MORGAN ATS"
"JSES","JSES","OPRT","JANE STREET EXECUTION SERVICES LLC","","5493002N1IVX6KHGYO08","NSPD","JX","US","NEW YORK","WWW.JANESTREET.COM","ACTIVE","20140428","20140428","","","ELECTRONIC TRADING PLATFORM"
"JSJX","JSJX","OPRT","JANE STREET JX","","5493002N1IVX6KHGYO08","NSPD","JX","US","NEW YORK","WWW.JANESTREET.COM","ACTIVE","20160125","20160125","","","ELECTRONIC TRADING PLATFORM (JANE STREET CAPITAL LLC)"
"VKAB","KABU","SGMT","KABU.COMPTS-VWAP","","MB56QSRJ3E5ZE1TK5Y54","NSPD","","JP","TOKYO","WWW.KABU.COM","EXPIRED","20110228","20130527","","20130527","MARKET HAS CLOSED IN SEPTEMBER 2011"
"KABU","KABU","OPRT","KABU.COM PTS","","MB56QSRJ3E5ZE1TK5Y54","NSPD","","JP","TOKYO","WWW.KABU.COM","EXPIRED","20081027","20130527","","20130527","MARKET HAS CLOSED IN SEPTEMBER 2011"
"KCCP","KCCP","OPRT","KELER CCP","","529900MHIW6Z8OTOAH28","NSPD","","HU","BUDAPEST","WWW.KELERKSZF.HU","ACTIVE","20130923","20130923","","","CENTRAL COUNTERPARTY OF THE BUDAPEST STOCK EXCHANGE, MTS HUNGARY PLATFORM, CENTRAL EASTERN EUROPEAN GAS EXCHANGE."
"KDPW","KDPW","OPRT","KDPW_CCP","","2594000K576D5CQXI987","NSPD","","PL","WARSAW","WWW.KDPWCCP.PL","EXPIRED","20130826","20170828","","20170828","KDPW_CCP CLEARED OVER THE COUNTER (OTC) TRADES"
"KLEU","KLEU","OPRT","KNIGHT LINK EUROPE","","","NSPD","","GB","LONDON","WWW.KNIGHT.COM","ACTIVE","20090427","20090427","","","SYSTEMATIC INTERNALISER"
"KNIG","KNIG","OPRT","KNIGHT","","","NSPD","","US","JERSEY CITY","WWW.KNIGHT.COM","ACTIVE","20130325","20130325","","",""
"KNEM","KNIG","SGMT","KNIGHT EQUITY MARKETS LP","","","NSPD","","US","JERSEY CITY","WWW.KNIGHT.COM","ACTIVE","20100524","20100524","","","KEM OPERATES AS A MARKET-MAKER IN OVER-THE-COUNTER EQUITY SECURITIES, PRIMARILY THOSE TRADED IN THE NASDAQ STOCK MARKET AND ON THE OTC BULLETIN BOARD."
"KNLI","KNIG","SGMT","KNIGHT LINK","","","NSPD","","US","JERSEY CITY","WWW.KNIGHT.COM","ACTIVE","20081222","20081222","","","ELECTRONIC MARKET MAKER, ALTERNATIVE LIQUIDITY PROVIDER FOR US AND EUROPEAN STOCKS"
"KNCM","KNIG","SGMT","KNIGHT CAPITAL MARKETS LLC","","","NSPD","","US","JERSEY CITY","WWW.KNIGHT.COM","ACTIVE","20100524","20100524","","","KCM PRIMARILY OPERATES AS A MARKET-MAKER IN THE OVER-THE-COUNTER MARKET FOR NEW YORK STOCK EXCHANGE AND AMERICAN STOCK EXCHANGE LISTED SECURITIES."
"KOCN","KOCN","OPRT","KOREA ECN SECURITIES CO. LTD (ATS)","","","ATSS","","KR","SEOUL","","EXPIRED","20030401","20070924","","20070924",""
"KRME","KRME","OPRT","PAYWARD MENA HOLDINGS LTD.","","254900FUMQOYNWVDC717","NSPD","","AE","ABU DHABI","WWW.KRAKEN.COM","ACTIVE","20200323","20200323","","","REGISTERED DIGITAL ASSET EXCHANGE MARKET, REGULATED BY ADGM FINANCIAL SERVICES REGULATORY AUTHORITY (FSRA)."
"LASF","LASF","OPRT","LATAM SEF","","549300ESF1VPFQIGR218","NSPD","","US","NEW YORK","WWW.LATAMSEF.COM","ACTIVE","20140728","20140728","","","SWAP EXECUTION FACILITY FOR LATIN AMERICA OTC DERIVATIVES"
"LAFL","LAVA","SGMT","LAVAFLOW ECN","","","NSPD","","US","NEW YORK","WWW.LAVAFLOWECN.COM","EXPIRED","20100726","20150323","","20150323","US ELECTRONIC COMMUNICATION NETWORK (ECN) FOR EQUITIES TRADING."
"LAVA","LAVA","OPRT","LAVA TRADING (CITI)","","","NSPD","","US","NEW YORK","WWW.LAVAFLOWECN.COM","EXPIRED","20130325","20150323","","20150323",""
"LAFD","LAVA","SGMT","FLOW DARK","","","NSPD","FLOWDARK","US","NEW YORK","WWW.LAVATRADING.COM","EXPIRED","20110523","20141124","","20141124","DARK POOL."
"LCHC","LCHC","OPRT","LCH.CLEARNET","","","NSPD","","FR","PARIS","WWW.LCHCLEARNET.COM","ACTIVE","20131223","20131223","","","CLEARING HOUSE"
"LCUR","LCUR","OPRT","CURRENEX LDFX","","","NSPD","CX LDFX","GB","LONDON","WWW.CURRENEX.COM","ACTIVE","20160523","20160523","","","FOREIGN EXCHANGE TRADING PLATFORM/SYSTEM THAT INCLUDES MATCHING ENGINES OPERATING DIFFERENT MARKETS: LDFX IS ITS LONDON MATCHING ENGINE."
"LICA","LICA","OPRT","LIQUIDNET CANADA ATS","","21380031335M4LHQJ436","ATSS","","CA","TORONTO","WWW.LIQUIDNET.COM","ACTIVE","20100927","20100927","","","REGISTERED MARKET FOR EQUITIES, ELECTRONIC TRADING."
"LIQH","LIQU","SGMT","LIQUIDNET H20","","","NSPD","LQNT H20","GB","LONDON","WWW.LIQUIDNET.COM","ACTIVE","20110523","20110523","","","DARK POOL."
"LIQU","LIQU","OPRT","LIQUIDNET SYSTEMS","","","NSPD","","GB","LONDON","WWW.LIQUIDNET.COM","ACTIVE","20070924","20070924","","",""
"LIQF","LIQU","SGMT","LIQUIDNET EUROPE LIMITED","","213800ZIRB79BE5XQM68","NSPD","LIQU","GB","LONDON","WWW.LIQUIDNET.COM","ACTIVE","20140623","20140623","","","MIC FOR FIXED INCOME BOND TRADING REPORTING"
"LIUS","LIUS","OPRT","LIQUIDNET, INC.","","2138006YAA7IRVKKGE63","ATSS","LQNT","US","NEW YORK","WWW.LIQUIDNET.COM","ACTIVE","20140728","20140728","","","US REGISTERED BROKER DEALER OPERATING TWO ATS AND OFFERING TRADING AND ALGORITHMIC TRADING SERVICES"
"LIUH","LIUS","SGMT","LIQUIDNET, INC. H2O ATS","","2138006YAA7IRVKKGE63","ATSS","LQNA","US","NEW YORK","WWW.LIQUIDNET.COM","ACTIVE","20141124","20141124","","","THE H2O ATS FOR LIQUIDNET, INC."
"LIFI","LIUS","SGMT","LIQUIDNET, INC. FIXED INCOME ATS","","2138006YAA7IRVKKGE63","ATSS","LQNF","US","NEW YORK","WWW.LIQUIDNET.COM","ACTIVE","20151228","20151228","","","THE FIXED INCOME ATS FOR LIQUIDNET, INC"
"LMAD","LMAX","SGMT","LMAX - DERIVATIVES","LMAX LIMITED","21380034TU2TI8CNZ578","OTHR",,"GB","LONDON","WWW.LMAX.COM","ACTIVE","20110822","20231127","","","LMAX ALLOWS THE BENEFIT OF DIRECT ACCESS TO FINANCIAL MARKETS AND ALSO FACILITATES MTF WHERE TRADES ARE ENTERED DIRECTLY INTO THE MARKET AS ORDERS AND ALSO ACCESS FIVE LEVELS OF MARKET DEPTH WHERE THE BOOK IS WEIGHTED BETWEEN BUYERS AND SELLERS."
"LMAX","LMAX","OPRT","LMAX","LMAX LIMITED","21380034TU2TI8CNZ578","OTHR",,"GB","LONDON","WWW.MTF.LMAX.COM/","ACTIVE","20101227","20231127","","","FSA REGULATED MTF FOR RETAIL CLIENTS TO TRADE CFDS."
"LOTC","LOTC","OPRT","OTC MARKET","","","NSPD","","GB","LONDON","WWW.LOTCE.COM","ACTIVE","20130826","20130826","","","SERVICE COMPANY PROVIDING TRADEABLE OTC DERIVATIVE PRODUCTS"
"PLDX","LOTC","SGMT","PLUS DERIVATIVES EXCHANGE","","","NSPD","PLUS-DX","GB","LONDON","WWW.PLUS-DX.COM","ACTIVE","20120326","20130826","","","SERVICE COMPANY PROVIDING EXECUTION SERVICES FOR OTC DERIVATIVES."
"LPPM","LPPM","OPRT","LONDON PLATINUM AND PALLADIUM MARKET","","","NSPD","LPPM","GB","LONDON","WWW.LPPM.ORG.UK","ACTIVE","20070423","20070423","","",""
"LMNX","LTAA","SGMT","LUMINEX TRADING & ANALYTICS LLC - ATS","","254900ZBK50B4Y36MJ33","ATSS","LMNX","US","BOSTON","WWW.LUMINEXTRADING.COM","ACTIVE","20150727","20150727","","","ATS"
"LTAA","LTAA","OPRT","LUMINEX TRADING & ANALYTICS LLC","LUMINEX TRADING & ANALYTICS LLC","254900ZBK50B4Y36MJ33","NSPD","LTAA","US","BOSTON","WWW.LUMINEXTRADING.COM","ACTIVE","20150727","20150727","","","BROKER DEALER."
"LXJP","LXJP","OPRT","BARCLAYS LX JAPAN","","213800CBSW8TWAUAUL29","ATSS","LXJP","JP","TOKYO","WWW.BARCLAYS.COM","ACTIVE","20150525","20150525","","","ALTERNATIVE TRADING SYSTEM (ATS) OPERATED BY BARCLAYS SECURITIES JAPAN LIMITED."
"MAEL","MAEL","OPRT","MARKETAXESS EUROPE LIMITED","MARKETAXESS EUROPE LIMITED","549300TTHIODYMGND828","NSPD",,"GB","LONDON","WWW.MARKETAXESS.COM","UPDATED","20070723","20240122","20240122","",
"MXLM","MAEL","SGMT","MARKETAXESS EUROPE LIMITED - LIVE MARKETS","MARKETAXESS EUROPE LIMITED","549300TTHIODYMGND828","NSPD",,"GB","LONDON","WWW.MARKETAXESS.COM","UPDATED","20200323","20240122","20240122","",
"MALX","MALX","OPRT","MALDIVES STOCK EXCHANGE","","","NSPD","","MV","MALE","WWW.MSE.COM.MV","ACTIVE","20110822","20110822","","","REGISTERED MARKET FOR EQUITIES."
"MXNL","MANL","SGMT","MARKETAXESS NL B.V. - LIVE MARKETS","MARKETAXESS NL B.V.","5299000UUYW66L5LT560","NSPD",,"NL","AMSTERDAM","WWW.MARKETAXESS.COM","UPDATED","20200323","20240122","20240122","",
"MAQH","MAQH","OPRT","MACQUARIE INTERNAL MARKETS (HONG KONG)","","","NSPD","","HK","HONG KONG","WWW.MACQUARIE.COM","ACTIVE","20150323","20150427","","","MACQUARIE DARK POOL (HONG KONG)"
"MAQJ","MAQJ","OPRT","MACQUARIE INTERNAL MARKETS (JAPAN)","","","NSPD","","JP","TOKYO","WWW.MACQUARIE.COM","ACTIVE","20150323","20150427","","","MACQUARIE DARK POOL (JAPAN)"
"MAQX","MAQX","OPRT","MACQUARIE INTERNAL MARKETS (AUSTRALIA)","","549300BIAWNNPUVFP581","NSPD","","AU","SYDNEY","WWW.MACQUARIE.COM","ACTIVE","20120326","20150427","","","MACQUARIE DARK POOL (AUSTRALIA)"
"MATN","MATN","OPRT","MATCH NOW","","","NSPD","","CA","TORONTO","WWW.TRIACTCANADA.COM","ACTIVE","20080128","20080128","","","MARKETPLACE FOR REGISTERED CANADIAN INVESTMENT DEALERS AND THEIR CLIENTS TO TRADE CANADIAN LISTED EQUITIES."
"MATX","MATX","OPRT","MATRIX LIMITED","MATRIX LIMITED","984500E44XSBA6058488","NSPD","","AE","ABU DHABI","WWW.MATRIX.CO","ACTIVE","20200525","20220627","20220627","",""
"MBUL","MBUL","OPRT","MTF SOFIA","CAPMAN AD","5299003795MPR9UZ1J25","NSPD","","BG","SOFIA","WWW.CAPMAN.BG","ACTIVE","20161128","20161128","","","MULTILATERAL TRADING FACILITY FOR EQUITIES, BONDS, DERIVATIVES."
